order_id;checkout_id;brand_id;retailer_id;order_amount;has_discount;fees_percentage;payment_cost_percentage;shipping_cost_euro;net_margin;is_profitable
6645;1849;477;180;159.9;0;0.15;0.05;12;3.99;1
3147;532;530;184;422;0;0.15;0.05;12;30.2;1
2881;866;530;691;105.5;0;0.15;0.05;12;-1.45;0
9795;3150;583;6039;64.95;0;0.15;0.05;12;-5.505;0
5905;2273;595;5001;120;0;0.15;0.05;12;0;0
5763;2171;604;2011;117.42;0;0.15;0.05;12;-0.258;0
9920;2787;663;4581;119.46;0;0.15;0.05;12;-0.054;0
7371;3102;758;556;172.8;0;0.15;0.05;12;5.28;1
6636;2471;758;5250;252;100;0.05;0.05;12;-112;0
9131;3242;758;6196;198;0;0.15;0.05;12;7.8;1
10864;3746;758;6821;244.8;0;0.15;0.05;12;12.48;1
9538;3373;816;6366;589.92;100;0.05;0.05;12;-112;0
6531;414;901;1179;132;0;0.15;0.05;12;1.2;1
6387;2419;901;2412;100.5;0;0.15;0.05;12;-1.95;0
9637;3326;901;2412;141.3;0;0.15;0.05;12;2.13;1
6351;1870;901;2697;136.56;0;0.15;0.05;12;1.656;1
8812;3045;901;2697;120.24;0;0.15;0.05;12;0.024;1
9570;2565;901;5355;121.92;0;0.15;0.05;12;0.192;1
8083;2918;901;5760;120.48;0;0.15;0.05;12;0.048;1
8222;2948;901;5827;138;0;0.15;0.05;12;1.8;1
8889;3160;901;6105;124.8;0;0.15;0.05;12;0.48;1
9432;3304;901;6216;185.04;0;0.15;0.05;12;6.504;1
10068;3524;901;6218;132;0;0.15;0.05;12;1.2;1
9356;3345;901;6294;161.52;0;0.15;0.05;12;4.152;1
9497;3358;901;6352;124.32;0;0.15;0.05;12;0.432;1
10066;3524;1040;6218;128.88;0;0.15;0.05;12;0.888;1
11713;4015;1040;7089;133.38;0;0.15;0.05;12;1.338;1
11739;4032;1040;7096;126.36;0;0.15;0.05;12;0.636;1
10434;3354;1123;1680;424.6;0;0.15;0.05;12;30.46;1
10483;3023;1123;1926;70.8;0;0.15;0.05;12;-4.92;0
10418;3193;1123;2721;136.85;0;0.15;0.05;12;1.685;1
11436;3316;1123;4656;162.1;0;0.15;0.05;12;4.21;1
11239;2147;1123;4876;201.45;0;0.15;0.05;12;8.145;1
11392;3877;1123;6944;261.2;0;0.15;0.05;12;14.12;1
10018;1326;189;1529;212.83;0;0.15;0.05;11.99;9.293;1
6558;2323;189;1875;232.57;0;0.15;0.05;11.99;11.267;1
3668;1550;189;3251;226.58;0;0.15;0.05;11.99;10.668;1
4356;1573;189;3251;156.67;0;0.15;0.05;11.99;3.677;1
5960;2270;344;4828;167.04;100;0.05;0.05;11.99;-111.99;0
7065;2612;846;5311;240;0;0.15;0.05;11.99;12.01;1
10102;2698;998;1165;231.2;0;0.15;0.05;11.99;11.13;1
8513;1286;998;3181;135.2;0;0.15;0.05;11.99;1.53;1
11297;2819;1193;1775;214.42;0;0.15;0.05;11.99;9.452;1
6326;2404;410;5134;308.35;0;0.15;0.05;11.97;18.865;1
11870;3435;154;1275;127.4;0;0.15;0.05;11.95;0.79;1
2841;1277;360;3151;109;0;0.15;0.05;11.95;-1.05;0
1341;865;369;1729;208.92;0;0.15;0.05;11.95;8.942;1
5047;1825;887;4068;156;0;0.15;0.05;11.94;3.66;1
4580;1748;467;1685;126.6;0;0.15;0.05;11.9153246;0.7446754;1
6252;2237;970;2133;143.48;0;0.15;0.05;11.9;2.448;1
9043;2370;1053;5102;119.1;0;0.15;0.05;11.9;0.01;1
6597;2404;202;5134;102;0;0.15;0.05;11.88;-1.68;0
2195;1002;419;2390;245.52;0;0.15;0.05;11.8729137;12.6790863;1
1448;636;381;1609;160.8;0;0.15;0.05;11.8527904;4.2272096;1
7748;2604;967;902;106.8;0;0.15;0.05;11.85;-1.17;0
8417;2691;967;1213;106.8;0;0.15;0.05;11.85;-1.17;0
7042;648;967;1531;106.8;0;0.15;0.05;11.85;-1.17;0
8777;1854;967;1999;127.08;0;0.15;0.05;11.85;0.858;1
11824;1736;967;4011;127.08;0;0.15;0.05;11.85;0.858;1
6153;2164;967;4894;106.8;0;0.15;0.05;11.85;-1.17;0
8815;2748;967;5006;106.8;0;0.15;0.05;11.85;-1.17;0
6327;2404;967;5134;106.8;0;0.15;0.05;11.85;-1.17;0
8204;2931;967;5787;106.8;0;0.15;0.05;11.85;-1.17;0
2286;1045;53;1627;138.64;100;0.05;0.05;11.82;-111.82;0
11711;2983;1025;3336;216.08;0;0.15;0.05;11.8180921;9.7899079;1
2400;758;415;1903;130.8;0;0.15;0.05;11.8071248;1.2728752;1
985;405;230;172;154.44;0;0.15;0.05;11.76;3.684;1
2119;791;453;172;150.2;0;0.15;0.05;11.75;3.27;1
9785;3347;434;6307;101.68;0;0.15;0.05;11.73;-1.562;0
2330;1064;25;2551;140.04;100;0.05;0.05;11.712894;-111.712894;0
9219;2611;1057;1531;114.18;0;0.15;0.05;11.71;-0.292;0
2577;1181;348;2901;800.28;100;0.05;0.05;11.7;-111.7;0
6753;1354;85;1695;383.76;0;0.15;0.05;11.6950261;26.6809739;1
6774;1287;112;3151;122.4;0;0.15;0.05;11.6759698;0.5640302;1
758;418;221;1079;246.87;100;0.05;0.05;11.6593054;-111.6593054;0
2981;1350;319;550;168;0;0.15;0.05;11.64;5.16;1
7010;1968;818;4624;105;0;0.15;0.05;11.64;-1.14;0
6536;2464;944;35;141.12;0;0.15;0.05;11.64;2.472;1
8458;2114;1025;1798;169.28;0;0.15;0.05;11.6238048;5.3041952;1
923;509;262;1330;243;100;0.05;0.05;11.6;-111.6;0
9001;2979;325;1227;130.68;0;0.15;0.05;11.6;1.468;1
1928;905;325;1912;221.34;0;0.15;0.05;11.6;10.534;1
8487;2450;391;149;277.44;0;0.15;0.05;11.6;16.144;1
1727;816;250;2022;129.6;0;0.15;0.05;11.5694115;1.3905885;1
6425;708;975;1263;196.99;0;0.15;0.05;11.56;8.139;1
10086;1239;975;2461;142.44;0;0.15;0.05;11.56;2.684;1
9046;2370;975;5102;142.44;0;0.15;0.05;11.56;2.684;1
7705;1076;420;410;337.2;0;0.15;0.05;11.53;22.19;1
5415;2101;846;4421;375.6;0;0.15;0.05;11.53;26.03;1
283;1167;141;160;198;0;0.15;0.05;11.52;8.28;1
9493;1902;196;1959;261.6;0;0.15;0.05;11.52;14.64;1
8926;3173;229;2321;129.6;0;0.15;0.05;11.52;1.44;1
2869;820;283;1775;302.4;0;0.15;0.05;11.52;18.72;1
2708;1211;323;2531;299.3;100;0.05;0.05;11.52;-111.52;0
2731;1245;323;3046;132.62;100;0.05;0.05;11.52;-111.52;0
8737;916;383;1491;126;0;0.15;0.05;11.52;1.08;1
2718;1241;95;979;147.72;0;0.15;0.05;11.5;3.272;1
6673;2488;95;1691;152.64;0;0.15;0.05;11.5;3.764;1
1649;786;95;1960;128.76;100;0.05;0.05;11.5;-111.5;0
2733;1246;498;2064;177.9;0;0.15;0.05;11.5;6.29;1
4624;574;838;1424;196.4;0;0.15;0.05;11.5;8.14;1
6059;2306;838;5069;201.5;0;0.15;0.05;11.5;8.65;1
5594;1168;924;557;158;0;0.15;0.05;11.5;4.3;1
10435;3083;924;1463;154.5;0;0.15;0.05;11.5;3.95;1
9247;1756;924;4354;103;0;0.15;0.05;11.5;-1.2;0
2049;923;420;1729;126;0;0.15;0.05;11.46;1.14;1
1408;708;17;1263;107.61;0;0.15;0.05;11.45;-0.689;0
9806;3444;53;6435;147.82;0;0.15;0.05;11.45;3.332;1
1628;405;202;172;134;0;0.15;0.05;11.45;1.95;1
11542;3940;360;6348;306;0;0.15;0.05;11.45;19.15;1
4319;1483;539;1999;232.8;0;0.15;0.05;11.45;11.83;1
6010;1774;967;1173;127.08;0;0.15;0.05;11.45;1.258;1
8975;949;1019;2226;121.56;0;0.15;0.05;11.45;0.706;1
9281;3295;1026;6277;393.6;0;0.15;0.05;11.45;27.91;1
5516;2079;826;4713;168;100;0.05;0.05;11.43;-111.43;0
10146;3530;1062;6566;170.6;0;0.15;0.05;11.4230366;5.6369634;1
10332;3599;830;6655;131.68;0;0.15;0.05;11.4198798;1.7481202;1
5992;2300;329;3113;110.14;0;0.15;0.05;11.4141727;-0.4001727;0
8145;2885;53;5441;238.61;0;0.15;0.05;11.41;12.451;1
2318;989;475;2173;108;0;0.15;0.05;11.41;-0.61;0
10373;3056;1157;1173;133.1;0;0.15;0.05;11.4;1.91;1
10340;3604;1157;6565;130.68;0;0.15;0.05;11.4;1.668;1
10498;3648;1157;6613;119;0;0.15;0.05;11.4;0.5;1
4600;1786;178;1863;166.92;0;0.15;0.05;11.3732562;5.3187438;1
6002;1855;271;4445;150.48;0;0.15;0.05;11.3671962;3.6808038;1
9003;2979;301;1227;161.96;0;0.15;0.05;11.33;4.866;1
5050;1869;301;1583;166.2;0;0.15;0.05;11.33;5.29;1
2999;1337;489;2778;453.6;0;0.15;0.05;11.33;34.03;1
3522;561;587;1422;165.6;0;0.15;0.05;11.33;5.23;1
3453;1483;587;1999;165.6;0;0.15;0.05;11.33;5.23;1
4622;1425;643;1007;244.8;0;0.15;0.05;11.33;13.15;1
8924;2736;886;370;153.18;0;0.15;0.05;11.33;3.988;1
7390;1332;1001;1290;142.4;0;0.15;0.05;11.33;2.91;1
6451;631;311;1486;108.07;0;0.15;0.05;11.32;-0.513;0
8154;1705;886;4226;121.5;0;0.15;0.05;11.32;0.83;1
9536;2379;1048;1424;105;0;0.15;0.05;11.32;-0.82;0
9787;3437;1048;3847;105;0;0.15;0.05;11.32;-0.82;0
1189;567;189;610;123.6;0;0.15;0.05;11.29;1.07;1
2726;619;189;1529;120.38;0;0.15;0.05;11.29;0.748;1
5389;2071;610;4746;195.12;0;0.15;0.05;11.29;8.222;1
9198;2048;1080;550;639.58;0;0.15;0.05;11.29;52.668;1
4720;1822;193;4418;355.2;0;0.15;0.05;11.2607704;24.2592296;1
1078;587;202;1428;130;0;0.15;0.05;11.25;1.75;1
6972;2592;586;5382;397.46;0;0.15;0.05;11.25;28.496;1
8864;3153;1079;6094;247.5;0;0.15;0.05;11.23;13.52;1
8866;3154;54;6096;141.5;0;0.15;0.05;11.21;2.94;1
1523;742;189;1875;148.6;0;0.15;0.05;11.21;3.65;1
9663;2914;584;1865;118.65;0;0.15;0.05;11.21;0.655;1
5288;2032;865;4695;126;0;0.15;0.05;11.21;1.39;1
11765;2038;865;4695;102;0;0.15;0.05;11.21;-1.01;0
7110;2629;865;5440;108;0;0.15;0.05;11.21;-0.41;0
11025;3796;865;6866;102;0;0.15;0.05;11.21;-1.01;0
8797;3128;202;6070;103;0;0.15;0.05;11.2;-0.9;0
5112;1907;3;4569;254.76;0;0.15;0.05;11.18;14.296;1
7585;2766;732;17;136.67;0;0.15;0.05;11.17;2.497;1
1914;905;400;1912;128.72;0;0.15;0.05;11.15;1.722;1
3029;2218;570;1159;108;0;0.15;0.05;11.1379302;-0.3379302;0
1127;364;35;1110;128;0;0.15;0.05;11.13;1.67;1
1790;844;84;170;182.4;0;0.15;0.05;11.13;7.11;1
8843;3142;189;371;242.52;0;0.15;0.05;11.13;13.122;1
833;455;189;941;130.6;0;0.15;0.05;11.13;1.93;1
3442;729;215;1574;285.12;0;0.15;0.05;11.13;17.382;1
2478;1119;232;2684;202.56;0;0.15;0.05;11.13;9.126;1
6585;2378;232;5118;202.56;0;0.15;0.05;11.13;9.126;1
10249;3577;232;6452;202.56;0;0.15;0.05;11.13;9.126;1
2925;1013;344;519;125.28;0;0.15;0.05;11.13;1.398;1
5403;672;344;1680;125.28;100;0.05;0.05;11.13;-111.13;0
2509;1146;344;2280;125.28;0;0.15;0.05;11.13;1.398;1
2392;1039;344;2477;125.28;0;0.15;0.05;11.13;1.398;1
6050;2329;344;2668;139.2;0;0.15;0.05;11.13;2.79;1
2386;1097;424;2613;215.1;100;0.05;0.05;11.13;-111.13;0
5560;2028;886;370;184.92;0;0.15;0.05;11.13;7.362;1
6761;2325;53;3735;113.31;0;0.15;0.05;11.12;0.211;1
4201;1653;53;4162;129.77;0;0.15;0.05;11.12;1.857;1
6085;2345;53;5095;110.47;100;0.05;0.05;11.12;-111.12;0
5740;2210;809;4943;152.21;0;0.15;0.05;11.1;4.121;1
4722;1823;21;4183;475.2;0;0.15;0.05;11.09;36.43;1
8337;2575;1033;1263;120.48;0;0.15;0.05;11.09;0.958;1
1036;562;349;1424;162;0;0.15;0.05;11.08;5.12;1
7261;2654;941;5468;144;0;0.15;0.05;11.04;3.36;1
6540;2464;525;35;112;0;0.15;0.05;11.03;0.17;1
4763;1753;525;180;112;0;0.15;0.05;11.03;0.17;1
5064;789;653;1249;130.69;0;0.15;0.05;11.03;2.039;1
5438;2084;653;4757;305.5;0;0.15;0.05;11.03;19.52;1
11211;3056;268;1173;124.2;0;0.15;0.05;11.0021907;1.4178093;1
1969;611;290;17;140.78;100;0.05;0.05;11;-111;0
1463;636;290;1609;157.49;0;0.15;0.05;11;4.749;1
5790;2223;391;4970;317.03;100;0.05;0.05;11;-111;0
4632;1786;525;1863;112;0;0.15;0.05;11;0.2;1
5879;872;952;2114;124;0;0.15;0.05;11;1.4;1
8872;3075;118;8;190.08;0;0.15;0.05;10.9931963;8.0148037;1
2037;937;400;2190;131.98;0;0.15;0.05;10.99;2.208;1
5985;2299;53;784;156.96;0;0.15;0.05;10.95;4.746;1
4734;1733;53;3140;117.72;0;0.15;0.05;10.95;0.822;1
6738;857;927;170;240.96;0;0.15;0.05;10.95;13.146;1
8418;2691;927;1213;204.72;0;0.15;0.05;10.95;9.522;1
9587;3259;189;6235;127.5;0;0.15;0.05;10.93;1.82;1
2243;829;237;1046;132;100;0.05;0.05;10.93;-110.93;0
5298;2032;177;4695;108;0;0.15;0.05;10.92;-0.12;0
827;451;189;1238;281.72;0;0.15;0.05;10.8954495;17.2765505;1
6343;872;806;2114;68.9;0;0.15;0.05;10.87;-3.98;0
1066;281;178;789;199.2;0;0.15;0.05;10.85;9.07;1
1815;854;178;2044;181.2;0;0.15;0.05;10.85;7.27;1
10674;3402;1113;5134;119.84;0;0.15;0.05;10.85;1.134;1
3196;1437;21;3343;252;100;0.05;0.05;10.84;-110.84;0
7618;1560;846;518;132;0;0.15;0.05;10.83;2.37;1
4421;1376;846;797;153.6;0;0.15;0.05;10.83;4.53;1
5419;2015;846;1798;267.6;0;0.15;0.05;10.83;15.93;1
5810;2239;848;4974;132;0;0.15;0.05;10.83;2.37;1
11035;3861;683;1967;104;0;0.15;0.05;10.8072134;-0.4072134;0
11621;3940;699;6348;210.76;0;0.15;0.05;10.8;10.276;1
6747;2325;970;3735;107.61;0;0.15;0.05;10.8;-0.039;0
9786;3437;970;3847;131.83;0;0.15;0.05;10.8;2.383;1
11908;4079;285;7144;125.76;0;0.15;0.05;10.7837848;1.7922152;1
10266;3577;794;6452;132.84;0;0.15;0.05;10.76;2.524;1
2404;1107;319;1613;134.4;0;0.15;0.05;10.75;2.69;1
4138;1308;547;513;198.66;100;0.05;0.05;10.73;-110.73;0
2923;1407;547;1173;219.12;100;0.05;0.05;10.73;-110.73;0
7863;2844;800;5700;126;0;0.15;0.05;10.71;1.89;1
9383;3303;948;5991;152.23;0;0.15;0.05;10.7086224;4.5143776;1
11520;3226;970;4703;121.62;0;0.15;0.05;10.68;1.482;1
2060;496;85;1285;160.92;100;0.05;0.05;10.6738272;-110.6738272;0
6926;2603;391;902;208.08;0;0.15;0.05;10.67;10.138;1
6691;2494;817;5275;122.38;100;0.05;0.05;10.67;-110.67;0
8991;3056;772;1173;146.41;0;0.15;0.05;10.6669546;3.9740454;1
7220;3017;410;1285;367.5;0;0.15;0.05;10.66;26.09;1
1599;882;157;1685;124.07;0;0.15;0.05;10.6396348;1.7673652;1
7324;2684;388;1213;179.3;0;0.15;0.05;10.62;7.31;1
4726;1823;388;4183;198;0;0.15;0.05;10.62;9.18;1
9586;3270;478;1967;142.56;0;0.15;0.05;10.61;3.646;1
2287;1045;356;1627;110;0;0.15;0.05;10.6;0.4;1
2192;1002;356;2390;176;0;0.15;0.05;10.6;7;1
2764;1004;356;2390;220;0;0.15;0.05;10.6;11.4;1
7911;2703;478;1967;127.2;0;0.15;0.05;10.59;2.13;1
8410;2691;388;1213;105.4;0;0.15;0.05;10.58;-0.04;0
6276;2389;576;283;208.01;0;0.15;0.05;10.58;10.221;1
6556;2323;576;1875;139.93;0;0.15;0.05;10.58;3.413;1
4765;1753;389;180;113.96;0;0.15;0.05;10.5725523;0.8234477;1
6403;1878;388;4183;105.62;0;0.15;0.05;10.57;-0.008;0
7462;2307;806;2022;146.11;0;0.15;0.05;10.57;4.041;1
9644;1147;806;2785;107.5;0;0.15;0.05;10.57;0.18;1
11533;3964;806;4774;101.45;0;0.15;0.05;10.57;-0.425;0
9040;3208;806;6173;377.59;0;0.15;0.05;10.57;27.189;1
9812;3444;806;6435;226.35;0;0.15;0.05;10.57;12.065;1
7066;2612;848;5311;144;0;0.15;0.05;10.56;3.84;1
6247;2272;738;351;461.22;0;0.15;0.05;10.55;35.572;1
8467;2478;738;5063;171.36;0;0.15;0.05;10.55;6.586;1
4781;1829;141;4445;162;0;0.15;0.05;10.5;5.7;1
5507;2080;141;4656;129.6;0;0.15;0.05;10.5;2.46;1
10211;3360;196;1959;156;0;0.15;0.05;10.5;5.1;1
9508;3106;381;271;171;0;0.15;0.05;10.5;6.6;1
5799;735;381;514;228;0;0.15;0.05;10.5;12.3;1
10163;1695;381;1441;171;0;0.15;0.05;10.5;6.6;1
8288;2553;381;1657;160.8;0;0.15;0.05;10.5;5.58;1
6667;2488;381;1691;171;0;0.15;0.05;10.5;6.6;1
9423;2035;381;2139;228;0;0.15;0.05;10.5;12.3;1
6232;2383;381;2159;228;0;0.15;0.05;10.5;12.3;1
8340;2384;381;2159;285;0;0.15;0.05;10.5;18;1
4920;1764;381;2697;171;0;0.15;0.05;10.5;6.6;1
7027;2466;381;4694;228;0;0.15;0.05;10.5;12.3;1
5338;2031;381;4696;228;0;0.15;0.05;10.5;12.3;1
5941;2290;865;1865;127.05;0;0.15;0.05;10.5;2.205;1
5935;2288;956;5055;107.5;0;0.15;0.05;10.5;0.25;1
1686;803;284;1046;159;0;0.15;0.05;10.4993401;5.4006599;1
8807;3133;400;3330;132.6;100;0.05;0.05;10.49;-110.49;0
11336;3602;329;6654;112.67;0;0.15;0.05;10.4799009;0.7870991;1
9732;3197;1141;4275;137.94;0;0.15;0.05;10.47;3.324;1
1218;627;31;1599;124.8;100;0.05;0.05;10.45;-110.45;0
1194;383;202;1058;103;0;0.15;0.05;10.45;-0.15;0
2500;1142;202;2638;103;0;0.15;0.05;10.45;-0.15;0
11026;3283;499;1531;100.58;0;0.15;0.05;10.45;-0.392;0
3803;2156;499;1685;91.25;0;0.15;0.05;10.45;-1.325;0
8886;1700;1026;940;417.6;0;0.15;0.05;10.45;31.31;1
864;470;255;1263;197.92;100;0.05;0.05;10.44;-110.44;0
3017;407;474;920;129.6;100;0.05;0.05;10.44;-110.44;0
4857;1399;486;2531;316.56;0;0.15;0.05;10.44;21.216;1
4136;1308;821;513;125.51;0;0.15;0.05;10.44;2.111;1
4187;727;821;940;179.3;0;0.15;0.05;10.44;7.49;1
8888;1700;821;940;125.5;0;0.15;0.05;10.44;2.11;1
4281;1425;821;1007;125.48;0;0.15;0.05;10.44;2.108;1
4306;1130;821;2278;143.4;0;0.15;0.05;10.44;3.9;1
4856;1399;821;2531;125.5;0;0.15;0.05;10.44;2.11;1
4923;1764;821;2697;215.16;0;0.15;0.05;10.44;11.076;1
6811;1286;821;3181;125.51;0;0.15;0.05;10.44;2.111;1
5698;2031;821;4696;125.51;0;0.15;0.05;10.44;2.111;1
5796;2223;821;4970;215.14;0;0.15;0.05;10.44;11.074;1
6634;2471;821;5250;143.43;0;0.15;0.05;10.44;3.903;1
8761;3117;821;5938;125.48;0;0.15;0.05;10.44;2.108;1
9499;3358;821;6352;125.51;0;0.15;0.05;10.44;2.111;1
10237;3447;1011;6119;151.2;0;0.15;0.05;10.44;4.68;1
10662;1256;356;2390;154;0;0.15;0.05;10.42;4.98;1
2158;984;327;2173;136.5;0;0.15;0.05;10.41;3.24;1
6924;1920;909;1275;129.6;0;0.15;0.05;10.4;2.56;1
8720;2702;385;510;211;0;0.15;0.05;10.3962997;10.7037003;1
1261;639;21;1667;142.8;0;0.15;0.05;10.39;3.89;1
7477;2562;989;180;120.96;0;0.15;0.05;10.37;1.726;1
7574;2529;989;3151;123.36;0;0.15;0.05;10.37;1.966;1
11718;2983;202;3336;160;0;0.15;0.05;10.3546876;5.6453124;1
6646;2471;467;5250;177.87;0;0.15;0.05;10.3543664;7.4326336;1
3759;1300;717;149;126;0;0.15;0.05;10.35;2.25;1
11912;3836;1030;6903;164;0;0.15;0.05;10.3433977;6.0566023;1
6440;177;53;211;178.19;0;0.15;0.05;10.34;7.479;1
9173;57;345;162;151.86;0;0.15;0.05;10.32;4.866;1
3055;1238;379;2531;138.72;0;0.15;0.05;10.32;3.552;1
4627;1786;486;1863;131.04;0;0.15;0.05;10.32;2.784;1
6352;2413;486;5169;309.12;0;0.15;0.05;10.32;20.592;1
4290;1624;489;3317;312;0;0.15;0.05;10.32;20.88;1
7626;2551;643;160;127.8;0;0.15;0.05;10.32;2.46;1
5409;1913;643;168;204;0;0.15;0.05;10.32;10.08;1
4216;586;643;1527;260.16;0;0.15;0.05;10.32;15.696;1
3321;882;643;1685;128.88;0;0.15;0.05;10.32;2.568;1
6657;2488;643;1691;217.92;0;0.15;0.05;10.32;11.472;1
10082;1239;643;2461;121.44;0;0.15;0.05;10.32;1.824;1
8295;2010;643;3336;123.84;0;0.15;0.05;10.32;2.064;1
3702;1555;643;3926;178.32;100;0.05;0.05;10.32;-110.32;0
5679;2174;643;4850;190.08;0;0.15;0.05;10.32;8.688;1
6074;2306;643;5069;209.76;0;0.15;0.05;10.32;10.656;1
9603;3393;643;6387;163.2;0;0.15;0.05;10.32;6;1
5303;1350;909;550;162;0;0.15;0.05;10.32;5.88;1
5039;1899;909;1275;162;0;0.15;0.05;10.32;5.88;1
5486;1765;909;4347;162;100;0.05;0.05;10.32;-110.32;0
5036;1893;909;4545;162;100;0.05;0.05;10.32;-110.32;0
5647;2158;909;4706;162;100;0.05;0.05;10.32;-110.32;0
7199;1723;1001;184;157.5;0;0.15;0.05;10.32;5.43;1
11544;2763;669;518;185.57;100;0.05;0.05;10.3080739;-110.3080739;0
2485;1110;448;2627;165;0;0.15;0.05;10.3;6.2;1
6442;2434;448;5212;165;0;0.15;0.05;10.3;6.2;1
5385;2039;595;4703;135.52;0;0.15;0.05;10.29;3.262;1
9491;1902;679;1959;126;0;0.15;0.05;10.29;2.31;1
1346;814;53;1737;111.73;100;0.05;0.05;10.26;-110.26;0
1736;765;255;556;113.1;0;0.15;0.05;10.26;1.05;1
8674;2402;830;556;130.41;0;0.15;0.05;10.26;2.781;1
6510;2455;830;4577;194.98;0;0.15;0.05;10.26;9.238;1
7314;3424;438;5417;172.8;0;0.15;0.05;10.2455285;7.0344715;1
6304;2288;979;5055;105.6;0;0.15;0.05;10.21;0.35;1
8454;3040;344;5598;125.28;0;0.15;0.05;10.19;2.338;1
5841;1329;410;1775;202.44;0;0.15;0.05;10.19;10.054;1
7326;2217;498;2064;214.18;0;0.15;0.05;10.19;11.228;1
11690;2385;1231;5131;231;0;0.15;0.05;10.17;12.93;1
1083;589;349;1531;115.5;0;0.15;0.05;10.16;1.39;1
2193;1002;349;2390;135;0;0.15;0.05;10.16;3.34;1
7888;2852;349;5706;138;0;0.15;0.05;10.16;3.64;1
1182;613;167;1504;384.12;0;0.15;0.05;10.11;28.302;1
4589;1763;846;1412;125.4;0;0.15;0.05;10.11;2.43;1
6805;2544;846;5329;150;0;0.15;0.05;10.11;4.89;1
5755;886;86;1842;154.8;0;0.15;0.05;10.103817;5.376183;1
6649;2488;765;1691;137.82;0;0.15;0.05;10.1;3.682;1
1819;822;415;233;130.8;0;0.15;0.05;10.0805125;2.9994875;1
7859;2844;882;5700;176.78;0;0.15;0.05;10.0552246;7.6227754;1
11532;3964;998;4774;187.6;100;0.05;0.05;10.0290642;-110.0290642;0
11306;3881;830;5265;131.68;0;0.15;0.05;10.019388;3.148612;1
9879;2157;1030;1298;118.9;0;0.15;0.05;10.0139739;1.8760261;1
3912;826;450;556;195.84;0;0.15;0.05;10.0123732;9.5716268;1
10768;2009;102;1233;284.85;0;0.15;0.05;10;18.485;1
4891;3090;102;2133;427.28;0;0.15;0.05;10;32.728;1
11362;3705;134;6119;360.3;0;0.15;0.05;10;26.03;1
6129;2357;146;5092;116.47;0;0.15;0.05;10;1.647;1
1213;627;166;1599;114.26;0;0.15;0.05;10;1.426;1
8664;3091;229;4999;210.6;0;0.15;0.05;10;11.06;1
1947;917;342;1463;144;0;0.15;0.05;10;4.4;1
2498;1142;342;2638;144;0;0.15;0.05;10;4.4;1
9337;1827;347;1093;123;0;0.15;0.05;10;2.3;1
2376;559;350;1412;122.16;100;0.05;0.05;10;-110;0
2515;1152;350;2432;128.16;0;0.15;0.05;10;2.816;1
1887;896;381;2139;171;0;0.15;0.05;10;7.1;1
1861;530;419;905;122.74;0;0.15;0.05;10;2.274;1
4192;727;419;940;121.49;0;0.15;0.05;10;2.149;1
2436;320;419;979;124.02;0;0.15;0.05;10;2.402;1
1794;3224;419;1574;123.03;0;0.15;0.05;10;2.303;1
2423;1096;419;2278;126.08;0;0.15;0.05;10;2.608;1
2622;1208;419;2531;135.54;0;0.15;0.05;10;3.554;1
7009;2602;419;4624;120.89;0;0.15;0.05;10;2.089;1
11781;4038;477;1164;106.34;0;0.15;0.05;10;0.634;1
2829;1277;477;3151;155.97;0;0.15;0.05;10;5.597;1
4851;1006;529;2287;106;0;0.15;0.05;10;0.6;1
8203;2931;593;5787;151.8;0;0.15;0.05;10;5.18;1
9365;3315;593;6294;157.4;0;0.15;0.05;10;5.74;1
4719;814;660;1737;148.8;0;0.15;0.05;10;4.88;1
6582;2360;809;5063;124.56;0;0.15;0.05;10;2.456;1
10441;3083;1011;1463;286.2;0;0.15;0.05;10;18.62;1
10136;3381;1146;17;274.56;0;0.15;0.05;10;17.456;1
10414;3586;1171;6642;320;0;0.15;0.05;10;22;1
10536;3655;79;6721;252;100;0.05;0.05;9.96;-109.96;0
2512;1146;409;2280;100;0;0.15;0.05;9.94;0.06;1
6909;2569;409;5296;100;0;0.15;0.05;9.94;0.06;1
7872;2850;852;5702;734.34;100;0.05;0.05;9.94;-109.94;0
6078;2339;853;5093;1185.45;100;0.05;0.05;9.94;-109.94;0
7617;1241;547;979;154.8;0;0.15;0.05;9.92;5.56;1
6316;2317;547;2027;163.57;0;0.15;0.05;9.92;6.437;1
7007;1968;547;4624;169.9;0;0.15;0.05;9.92;7.07;1
3601;1536;595;3873;115;0;0.15;0.05;9.92;1.58;1
5234;2374;547;4682;154.8;0;0.15;0.05;9.91;5.57;1
4850;1006;794;2287;102.46;0;0.15;0.05;9.91;0.336;1
9922;1838;1144;1857;144;0;0.15;0.05;9.90656619;4.49343381;1
2269;1039;319;2477;134.4;0;0.15;0.05;9.9;3.54;1
4878;1861;325;200;142.5;0;0.15;0.05;9.9;4.35;1
4203;1154;459;2139;441.6;0;0.15;0.05;9.9;34.26;1
7494;921;681;17;108;0;0.15;0.05;9.9;0.9;1
7041;648;681;1531;108;0;0.15;0.05;9.9;0.9;1
4387;847;681;1609;101.2;0;0.15;0.05;9.9;0.22;1
7046;1891;681;1609;151.8;0;0.15;0.05;9.9;5.28;1
5831;886;681;1842;103.5;0;0.15;0.05;9.9;0.45;1
8356;2586;681;5149;119.61;0;0.15;0.05;9.9;2.061;1
8123;2928;681;5439;135;0;0.15;0.05;9.9;3.6;1
